-9605195.204771383	-92259774921763.17	-0.039788735772972976	-92259774921763.22	0.0	(-92259774921763.22+0j)
-1200594.1310054827	-1441426267404.8103	-0.03978873577291863	-1441426267404.85	0.0	(-1441426267404.85+0j)
-355704.3016402785	-126525550205.39822	-0.039788735772344895	-126525550205.43802	0.0	(-126525550205.43802+0j)
-150046.63327639527	-22513992157.581047	-0.03978873576943926	-22513992157.620834	0.0	(-22513992157.620834+0j)
-76813.26603926464	-5900277839.618846	-0.039788735759486764	-5900277839.658635	0.0	(-5900277839.658635+0j)
-44444.61752351378	-1975324026.811428	-0.039788735732688055	-1975324026.8512168	0.0	(-1975324026.8512168+0j)
-27982.86297320777	-783040620.1773225	-0.0397887356713476	-783040620.2171112	0.0	(-783040620.2171112+0j)
-18742.01600231651	-351263163.8310882	-0.03978873554642725	-351263163.8708769	0.0	(-351263163.8708769+0j)
-13159.681857015545	-173177226.57786408	-0.039788735313459195	-173177226.6176528	0.0	(-173177226.6176528+0j)
-9590.609764578987	-91979795.65643781	-0.03978873490781132	-91979795.69622655	0.0	(-91979795.69622655+0j)
-7203.243728879368	-51886720.217639945	-0.0397887342392968	-51886720.25742868	0.0	(-51886720.25742868+0j)
-5546.372188325968	-30762244.451435786	-0.039788733186118655	-30762244.49122452	0.0	(-30762244.49122452+0j)
-4360.696925764805	-19015677.678374622	-0.03978873158813894	-19015677.718163352	0.0	(-19015677.718163352+0j)
-3489.969969937625	-12179890.391066428	-0.03978872923946089	-12179890.430855157	0.0	(-12179890.430855157+0j)
-2836.2105753037786	-8044090.427464991	-0.039788725880311356	-8044090.467253717	0.0	(-8044090.467253717+0j)
-2335.8522065964303	-5456205.531061413	-0.03978872118820955	-5456205.570850134	0.0	(-5456205.570850134+0j)
-1946.4273685286264	-3788579.5009572734	-0.039788714768406945	-3788579.540745988	0.0	(-3788579.540745988+0j)
-1638.829218206556	-2685761.206447512	-0.039788706143581855	-2685761.246236218	0.0	(-2685761.246236218+0j)
-1392.6540178654614	-1939485.2134768127	-0.03978869474277108	-1939485.2532655075	0.0	(-1939485.2532655075+0j)
-1193.310456657072	-1423989.84596711	-0.03978867988951949	-1423989.88575579	0.0	(-1423989.88575579+0j)
-1030.1761707171554	-1061262.9427134618	-0.03978866078922726	-1061262.9825021226	0.0	(-1061262.9825021226+0j)
-895.3932941925091	-801729.1512849131	-0.03978863651567301	-801729.1910735496	0.0	(-801729.1910735496+0j)
-783.0642560322963	-613189.6290754137	-0.03978860599668968	-613189.6688640197	0.0	(-613189.6688640197+0j)
-688.7042001214068	-474313.47526486666	-0.03978856799896847	-474313.51505343465	0.0	(-474313.51505343465+0j)
-608.861460144658	-370712.27764948504	-0.039788521111964896	-370712.31743800617	0.0	(-370712.31743800617+0j)
-540.8502227281518	-292518.96342509147	-0.03978846373087915	-292519.0032135552	0.0	(-292519.0032135552+0j)
-482.5594081882106	-232863.58243095607	-0.03978839403868153	-232863.6222193501	0.0	(-232863.6222193501+0j)
-432.3141694833717	-186895.54113609742	-0.03978830998715218	-186895.5809244074	0.0	(-186895.5809244074+0j)
