-11577.630376607392	-134041525.13734223	-0.0099471839061386	-134041525.14728941	0.0	(-134041525.14728941+0j)
-2894.05405155796	-8375548.853339043	-0.009947183349420647	-8375548.863286227	0.0	(-8375548.863286227+0j)
-1285.984374531262	-1653755.8115385608	-0.009947180935791007	-1653755.8214857418	0.0	(-1653755.8214857418+0j)
-723.160002690916	-522960.38949192566	-0.009947174432787082	-522960.3994391001	0.0	(-522960.3994391001+0j)
-462.65273860158646	-214047.5565355479	-0.009947160707323124	-214047.5664827086	0.0	(-214047.5664827086+0j)
-321.1426374440291	-103132.59358450712	-0.009947135718023878	-103132.60353164285	0.0	(-103132.60353164285+0j)
-235.81652801000044	-55609.43488269132	-0.009947094505327355	-55609.444829785825	0.0	(-55609.444829785825+0j)
-180.43662013461488	-32557.37388560331	-0.009947031179326164	-32557.38383263449	0.0	(-32557.38383263449+0j)
-142.46835698783258	-20297.232742812503	-0.009946938905309734	-20297.24268975141	0.0	(-20297.24268975141+0j)
-115.30990144084706	-13296.373370297862	-0.009946809886962614	-13296.38331710775	0.0	(-13296.38331710775+0j)
-95.21573580280513	-9066.036344469587	-0.009946635347166558	-9066.046291104934	0.0	(-9066.046291104934+0j)
-79.93249520555548	-6389.20378978615	-0.009946405506346585	-6389.213736191656	0.0	(-6389.213736191656+0j)
-68.0385608059694	-4629.245756547595	-0.009946109558293257	-4629.255702657156	0.0	(-4629.255702657156+0j)
-58.60110868501503	-3434.0899391129437	-0.00994573564338533	-3434.099884848583	0.0	(-3434.099884848583+0j)
-50.987474794970254	-2599.722585967727	-0.009945270819128422	-2599.732531238545	0.0	(-2599.732531238545+0j)
-44.75629440708981	-2003.1258890540987	-0.00994470102791657	-2003.1358337551267	0.0	(-2003.1358337551267+0j)
-39.59206575734854	-1567.531670934211	-0.009944011061914268	-1567.5416149452717	0.0	(-1567.5416149452717+0j)
-35.26441324417679	-1243.5788414560711	-0.00994318452494699	-1243.5887846405953	0.0	(-1243.5887846405953+0j)
-31.60194254082919	-998.6827723538696	-0.009942203791277986	-998.6927145576623	0.0	(-998.6927145576623+0j)
-28.475006004887277	-810.8259669783665	-0.009941049961138574	-810.8359080283252	0.0	(-810.8359080283252+0j)
-25.784069609393207	-664.8182456220344	-0.00993970281286779	-664.8281853248487	0.0	(-664.8281853248487+0j)
-23.45169336832135	-549.9819218417676	-0.009938140751505509	-549.9918599825237	0.0	(-549.9918599825237+0j)
-21.416897162202954	-458.6834840563769	-0.009936340753670472	-458.693420397131	0.0	(-458.693420397131+0j)
-19.631134230362083	-385.3814311704939	-0.009934278308541456	-385.39136544880415	0.0	(-385.39136544880415+0j)
-18.055368658845175	-325.9963374068086	-0.00993192735474561	-326.00626933417135	0.0	(-326.00626933417135+0j)
-16.657924004374692	-277.4864321355226	-0.009929260212943044	-277.4963613959257	0.0	(-277.4963613959257+0j)
-15.4128789857985	-237.55683863086898	-0.009926247513880758	-237.56676488045525	0.0	(-237.56676488045525+0j)
-14.298856846105949	-204.45730710543097	-0.00992285812167203	-204.46722997620483	0.0	(-204.46722997620483+0j)
-13.298101733885579	-176.83950972477064	-0.00991905905203921	-176.84942883355464	0.0	(-176.84942883355464+0j)
-12.395766890631103	-153.6550368068663	-0.0099148153852386	-153.66495176188965	0.0	(-153.66495176188965+0j)
-11.579360898715521	-134.08159882270192	-0.009910090173365324	-134.0915092156338	0.0	(-134.0915092156338+0j)
-10.838313114426764	-117.4690311663552	-0.009904844341714113	-117.47893654831768	0.0	(-117.47893654831768+0j)
-10.163629845644598	-103.29937163927764	-0.00989903658384819	-103.30927149357763	0.0	(-103.30927149357763+0j)
-9.547620246975589	-91.1570523804582	-0.009892623250003141	-91.16694610650016	0.0	(-91.16694610650016+0j)
-8.983676231942443	-80.70643864036757	-0.009885558228425533	-80.71632555398713	0.0	(-80.71632555398713+0j)
-8.466094570382701	-71.67475727466345	-0.009877792819216871	-71.68463662048259	0.0	(-71.68463662048259+0j)
